feature	ham_probability	spam_probability
word_gentility	1.7703780695478863e-07	9.001418623575075e-07
word_gentiva	3.5407561390957725e-07	2.2503546558937688e-07
word_gentle	3.89483175300535e-06	1.5077376194488251e-05
word_gentlefolks	1.7703780695478863e-07	4.5007093117875375e-07
word_gentleman	5.1340964016888695e-06	4.950780242966291e-06
word_gentlemanlike	1.7703780695478863e-07	4.5007093117875375e-07
word_gentlemanly	1.2392646486835202e-06	2.2503546558937688e-07
word_gentlemen	1.0445230610332528e-05	5.625886639734422e-06
word_gentlemens	3.5407561390957725e-07	2.2503546558937688e-07
word_gentleness	1.7703780695478863e-07	6.751063967681307e-07
word_gentlepeople	3.5407561390957725e-07	2.2503546558937688e-07
word_gentler	7.081512278191545e-07	4.5007093117875375e-07
word_gentlewoman	1.7703780695478863e-07	4.5007093117875375e-07
word_gently	7.081512278191545e-07	2.9254610526618994e-06
word_gentor	5.311134208643658e-07	2.2503546558937688e-07
word_gentry	1.7703780695478863e-07	1.1251773279468844e-06
word_gents	1.0622268417287317e-06	2.2503546558937688e-07
word_genuegt	1.7703780695478863e-07	4.5007093117875375e-07
word_genuflex	1.7703780695478863e-07	9.001418623575075e-07
word_genug	1.7703780695478863e-07	4.5007093117875375e-07
word_genuine	1.416302455638309e-06	4.118149020285597e-05
word_genuineloghome	1.7703780695478863e-07	6.751063967681307e-07
word_genuinely	3.186680525186195e-06	5.4008511741450454e-06
word_genuineness	3.5407561390957725e-07	2.2503546558937688e-07
word_genuity	3.5407561390957725e-07	2.2503546558937688e-07
word_genuric	1.7703780695478863e-07	4.5007093117875375e-07
word_genus	1.7703780695478863e-07	2.9254610526618994e-06
word_genussgifte	1.7703780695478863e-07	4.5007093117875375e-07
word_genv	1.7703780695478863e-07	1.800283724715015e-06
word_genx	1.7703780695478863e-07	2.7004255870725227e-06
word_genzel	1.7703780695478863e-07	4.5007093117875375e-07
word_genérico	1.7703780695478863e-07	6.751063967681307e-07
word_genéticas	1.7703780695478863e-07	4.5007093117875375e-07
word_geo	5.311134208643658e-07	2.7004255870725227e-06
word_geocentric	1.7703780695478863e-07	1.800283724715015e-06
word_geochemica	1.7703780695478863e-07	4.5007093117875375e-07
word_geochemical	1.7703780695478863e-07	2.250354655893769e-06
word_geochemistry	1.7703780695478863e-07	2.025319190304392e-06
word_geochronology	1.7703780695478863e-07	4.5007093117875375e-07
word_geocities	1.7703780695478863e-07	2.025319190304392e-06
word_geodesic	1.7703780695478863e-07	1.5752482591256383e-06
word_geodesical	1.7703780695478863e-07	2.025319190304392e-06
word_geodesy	1.7703780695478863e-07	1.3502127935362614e-06
word_geodetic	1.7703780695478863e-07	2.7004255870725227e-06
word_geoduck	1.7703780695478863e-07	2.025319190304392e-06
word_geoe	1.7703780695478863e-07	2.9254610526618994e-06
word_geof	4.957058594734081e-06	2.2503546558937688e-07
word_geoff	1.4340062363337877e-05	6.751063967681307e-07
word_geofff	1.7703780695478863e-07	4.5007093117875375e-07
word_geoffrey	1.947415876502675e-06	4.725744777376915e-06
word_geoge	3.5407561390957725e-07	2.2503546558937688e-07
word_geogia	3.5407561390957725e-07	2.2503546558937688e-07
word_geognostical	1.7703780695478863e-07	1.800283724715015e-06
word_geografia	1.7703780695478863e-07	4.5007093117875375e-07
word_geographer	1.7703780695478863e-07	2.4753901214831456e-06
word_geographerhttp	1.7703780695478863e-07	4.5007093117875375e-07
word_geographic	7.7896635060107e-06	8.326312226806944e-06
word_geographical	3.89483175300535e-06	9.001418623575075e-07
word_geographically	1.416302455638309e-06	2.2503546558937688e-07
word_geographies	8.85189034773943e-07	4.5007093117875375e-07
word_geography	8.85189034773943e-07	3.1504965182512766e-06
word_geoi	1.7703780695478863e-07	9.001418623575075e-07
word_geoiogic	1.7703780695478863e-07	4.5007093117875375e-07
word_geolocation	1.7703780695478863e-07	6.751063967681307e-07
word_geologic	1.7703780695478863e-07	4.5007093117875375e-07
word_geological	1.7703780695478863e-07	1.1251773279468844e-06
word_geologist	7.081512278191545e-07	3.60056744943003e-06
word_geologists	1.770378069547886e-06	2.250354655893769e-06
word_geologize	1.7703780695478863e-07	6.751063967681307e-07
word_geology	1.7703780695478863e-07	3.60056744943003e-06
word_geomagnetical	1.7703780695478863e-07	4.5007093117875375e-07
word_geomatics	1.7703780695478863e-07	4.5007093117875375e-07
word_geometer	1.7703780695478863e-07	9.001418623575075e-07
word_geometic	3.5407561390957725e-07	2.2503546558937688e-07
word_geometric	1.770378069547886e-06	4.5007093117875375e-07
word_geometrical	3.5407561390957725e-07	2.2503546558937688e-07
word_geometrician	1.7703780695478863e-07	2.250354655893769e-06
word_geometry	1.7703780695478863e-07	6.751063967681307e-07
word_geophysical	1.947415876502675e-06	3.1504965182512766e-06
word_geophysicist	3.5407561390957725e-07	4.5007093117875375e-07
word_geophysicists	3.5407561390957725e-07	2.2503546558937688e-07
word_geophysics	3.5407561390957725e-07	9.001418623575075e-07
word_geopolitic	1.7703780695478863e-07	6.751063967681307e-07
word_geopolitical	3.5407561390957725e-07	9.001418623575075e-07
word_georganne	8.143739119920276e-06	2.2503546558937688e-07
word_george	0.00014711841757942935	2.1378369230990805e-05
word_georgeann	3.5407561390957725e-07	2.2503546558937688e-07
word_georgeanne	1.2215608679880415e-05	2.2503546558937688e-07
word_georgel	1.7703780695478863e-07	9.001418623575075e-07
word_georgeohwell	1.7703780695478863e-07	6.751063967681307e-07
word_georgeous	3.5407561390957725e-07	2.2503546558937688e-07
word_georges	1.2392646486835202e-06	6.751063967681307e-07
word_georgestrait	3.5407561390957725e-07	2.2503546558937688e-07
word_georgetown	2.4785292973670405e-06	1.1251773279468844e-06
word_georgettalowe	1.7703780695478863e-07	6.751063967681307e-07
word_georgette	1.7703780695478863e-07	6.751063967681307e-07
word_georgety	1.7703780695478863e-07	6.751063967681307e-07
word_georgeuzerba	1.7703780695478863e-07	6.751063967681307e-07
word_georgew	1.7703780695478863e-07	4.5007093117875375e-07
word_georgewbush	8.85189034773943e-07	2.2503546558937688e-07
word_georgi	8.85189034773943e-07	2.2503546558937688e-07
word_georgia	1.2392646486835203e-05	4.275673846198161e-05
word_georgiabdetails	1.7703780695478863e-07	6.751063967681307e-07
word_georgiamailer	1.7703780695478863e-07	4.5007093117875375e-07
word_georgian	3.5407561390957725e-07	2.2503546558937688e-07
word_georgina	3.5407561390957725e-07	6.751063967681307e-07
word_georqann	1.7703780695478863e-07	4.5007093117875375e-07
word_geoscience	3.5407561390957725e-07	2.2503546558937688e-07
word_geosciences	5.311134208643658e-07	2.2503546558937688e-07
word_geotech	5.311134208643658e-07	2.2503546558937688e-07
word_geotectonic	1.7703780695478863e-07	4.5007093117875375e-07
word_geothermal	5.311134208643658e-07	2.2503546558937688e-07
word_geotools	5.311134208643658e-07	2.2503546558937688e-07
word_gepc	1.7703780695478863e-07	4.5007093117875375e-07
word_gephardt	3.5407561390957725e-07	2.2503546558937688e-07
word_gepl	4.248907366914927e-06	2.2503546558937688e-07
word_geplant	3.5407561390957725e-07	2.2503546558937688e-07
word_geq	1.7703780695478863e-07	4.5007093117875375e-07
word_geqrw	1.7703780695478863e-07	4.5007093117875375e-07
word_ger	1.7703780695478863e-07	6.165971757148926e-05
word_geraci	3.5407561390957725e-07	2.2503546558937688e-07
word_gerade	1.7703780695478863e-07	9.001418623575075e-07
word_gerado	1.7703780695478863e-07	4.5007093117875375e-07
word_gerador	1.7703780695478863e-07	4.5007093117875375e-07
word_gerahs	1.7703780695478863e-07	4.5007093117875375e-07
word_gerais	1.7703780695478863e-07	6.751063967681307e-07
word_geral	1.7703780695478863e-07	1.800283724715015e-06
word_gerald	1.0976344031196895e-05	2.7004255870725227e-06
word_geraldine	7.081512278191545e-07	9.001418623575075e-07
word_geraldo	3.5407561390957725e-07	2.2503546558937688e-07
word_geralynn	1.2392646486835202e-06	2.2503546558937688e-07
word_geram	1.7703780695478863e-07	4.5007093117875375e-07
word_geranial	1.7703780695478863e-07	4.5007093117875375e-07
word_geranium	1.7703780695478863e-07	2.250354655893769e-06
word_gerard	1.770378069547886e-06	2.250354655893769e-06
word_gerardo	5.311134208643658e-07	2.2503546558937688e-07
word_gerat	1.7703780695478863e-07	1.1251773279468844e-06
word_gerber	1.416302455638309e-06	1.3502127935362614e-06
word_gerbil	1.7703780695478863e-07	2.250354655893769e-06
word_gerbilmid	1.7703780695478863e-07	4.5007093117875375e-07
word_gerd	1.7703780695478863e-07	6.751063967681307e-07
word_gerdman	3.5407561390957725e-07	2.2503546558937688e-07
word_geregistreerde	1.7703780695478863e-07	4.5007093117875375e-07
word_gereien	1.7703780695478863e-07	6.751063967681307e-07
word_gerek	1.7703780695478863e-07	6.751063967681307e-07
word_gerekli	1.7703780695478863e-07	6.751063967681307e-07
word_gereksinimleri	1.7703780695478863e-07	6.751063967681307e-07
word_gerekti	1.7703780695478863e-07	6.751063967681307e-07
word_gerektirmez	1.7703780695478863e-07	6.751063967681307e-07
word_gerencia	1.7703780695478863e-07	2.9254610526618994e-06
word_gerenciador	1.7703780695478863e-07	6.751063967681307e-07
word_gerenciadores	1.7703780695478863e-07	9.001418623575075e-07
word_gerencial	1.7703780695478863e-07	6.751063967681307e-07
word_gerenciamento	1.7703780695478863e-07	9.001418623575075e-07
word_gerente	1.7703780695478863e-07	2.9254610526618994e-06
word_gerentes	1.7703780695478863e-07	4.500709311787538e-06
word_gererated	1.7703780695478863e-07	4.5007093117875375e-07
word_gerfalcon	1.7703780695478863e-07	4.5007093117875375e-07
word_gerhard	1.7703780695478863e-07	2.250354655893769e-06
word_gerhardt	1.7703780695478863e-07	2.025319190304392e-06
word_gerhart	1.7703780695478863e-07	6.751063967681307e-07
word_geri	1.7703780695478863e-07	4.5007093117875375e-07
word_geriann	5.311134208643658e-07	2.2503546558937688e-07
word_geriatric	1.7703780695478863e-07	1.5752482591256383e-06
word_geriatrics	1.7703780695478863e-07	4.5007093117875375e-07
word_gericht	1.7703780695478863e-07	4.5007093117875375e-07
word_gerichte	1.7703780695478863e-07	4.5007093117875375e-07
word_gerichten	1.7703780695478863e-07	4.5007093117875375e-07
word_gerichtet	1.7703780695478863e-07	4.5007093117875375e-07
word_gerichtlichen	1.7703780695478863e-07	6.751063967681307e-07
word_gerichtsvollzieher	1.7703780695478863e-07	1.1251773279468844e-06
word_gerlach	5.311134208643658e-07	2.2503546558937688e-07
word_gerling	5.311134208643658e-07	2.2503546558937688e-07
word_germ	7.081512278191545e-07	1.5752482591256383e-06
word_germain	3.5407561390957725e-07	2.2503546558937688e-07
word_germaine	1.7703780695478863e-07	6.751063967681307e-07
word_germainesí	1.7703780695478863e-07	6.751063967681307e-07
word_german	1.3808948942473512e-05	2.3403688421295196e-05
word_germane	1.7703780695478863e-07	1.1251773279468844e-06
word_germani	7.081512278191545e-07	2.2503546558937688e-07
word_germanic	1.7703780695478863e-07	1.5752482591256383e-06
word_germanism	1.7703780695478863e-07	4.5007093117875375e-07
word_germanium	1.7703780695478863e-07	2.025319190304392e-06
word_germannbsp	1.7703780695478863e-07	6.751063967681307e-07
word_germans	8.85189034773943e-07	4.5007093117875375e-07
word_germantown	1.7703780695478863e-07	1.1251773279468844e-06
word_germany	2.1421574641529423e-05	3.0154752388976503e-05
word_germen	1.7703780695478863e-07	4.5007093117875375e-07
word_germent	1.7703780695478863e-07	4.5007093117875375e-07
word_germicidal	1.7703780695478863e-07	1.1251773279468844e-06
word_germicide	1.7703780695478863e-07	1.5752482591256383e-06
word_germinal	1.7703780695478863e-07	1.5752482591256383e-06
word_germinate	1.7703780695478863e-07	2.7004255870725227e-06
word_germinatebiscuit	1.7703780695478863e-07	4.5007093117875375e-07
word_germinating	1.7703780695478863e-07	4.5007093117875375e-07
word_germination	1.7703780695478863e-07	4.5007093117875375e-07
word_gern	7.081512278191545e-07	2.2503546558937688e-07
word_gerne	1.7703780695478863e-07	4.5007093117875375e-07
word_gernerously	1.7703780695478863e-07	4.5007093117875375e-07
word_gernf	1.7703780695478863e-07	4.5007093117875375e-07
word_gerno	5.311134208643658e-07	2.2503546558937688e-07
word_geroge	5.311134208643658e-07	2.2503546558937688e-07
word_gerong	1.7703780695478863e-07	4.5007093117875375e-07
word_geronimo	1.7703780695478863e-07	1.1251773279468844e-06
word_gerontology	1.7703780695478863e-07	9.001418623575075e-07
word_geror	1.7703780695478863e-07	6.300993036502553e-06
word_gerratt	2.655567104321829e-06	2.2503546558937688e-07
word_gerri	7.081512278191545e-07	2.2503546558937688e-07
word_gerrirandali	1.7703780695478863e-07	4.5007093117875375e-07
word_gerrity	3.5407561390957725e-07	2.2503546558937688e-07
word_gerry	1.1684495259016049e-05	1.5752482591256383e-06
word_gershenson	2.1244536834574634e-06	2.2503546558937688e-07
word_gershwin	1.7703780695478863e-07	9.001418623575075e-07
word_gerson	5.311134208643658e-07	2.025319190304392e-06
word_gerstmar	1.7703780695478863e-07	4.5007093117875375e-07
word_gerstner	5.311134208643658e-07	2.2503546558937688e-07
word_gerth	7.081512278191545e-07	2.2503546558937688e-07
word_gertie	1.7703780695478863e-07	6.751063967681307e-07
word_gertruda	1.7703780695478863e-07	4.5007093117875375e-07
word_gertrude	1.7703780695478863e-07	1.5752482591256383e-06
word_gertz	5.311134208643658e-07	2.2503546558937688e-07
word_gerund	1.7703780695478863e-07	4.5007093117875375e-07
word_gerundial	1.7703780695478863e-07	9.001418623575075e-07
word_gerundive	1.7703780695478863e-07	1.3502127935362614e-06
word_gervais	3.5407561390957725e-07	2.2503546558937688e-07
word_ges	1.7703780695478863e-07	1.800283724715015e-06
word_gesamte	1.7703780695478863e-07	1.5752482591256383e-06
word_gesamten	1.7703780695478863e-07	6.751063967681307e-07
word_gescand	1.7703780695478863e-07	4.5007093117875375e-07
word_geschaeft	1.7703780695478863e-07	6.751063967681307e-07
word_geschaffen	1.7703780695478863e-07	4.5007093117875375e-07
word_geschaft	1.7703780695478863e-07	4.5007093117875375e-07
word_geschaftsleute	1.7703780695478863e-07	4.5007093117875375e-07
word_geschaftsmanner	1.7703780695478863e-07	4.5007093117875375e-07
word_geschat	1.7703780695478863e-07	4.5007093117875375e-07
word_geschdftskunden	1.7703780695478863e-07	1.1251773279468844e-06
word_geschehen	1.7703780695478863e-07	4.5007093117875375e-07
word_geschenkt	1.7703780695478863e-07	9.001418623575075e-07
word_geschickt	1.7703780695478863e-07	6.751063967681307e-07
word_geschäftspartners	1.7703780695478863e-07	4.5007093117875375e-07
word_geschützte	1.7703780695478863e-07	6.751063967681307e-07
word_gesehen	1.7703780695478863e-07	3.1504965182512766e-06
word_gesellschaft	1.7703780695478863e-07	1.1251773279468844e-06
word_gesendet	1.7703780695478863e-07	1.5752482591256383e-06
word_gesetz	1.7703780695478863e-07	4.5007093117875375e-07
word_gesetze	1.7703780695478863e-07	4.5007093117875375e-07
word_gesihr	1.7703780695478863e-07	4.5007093117875375e-07
word_gesinnt	1.7703780695478863e-07	4.5007093117875375e-07
word_gesner	1.7703780695478863e-07	4.5007093117875375e-07
word_gespart	1.7703780695478863e-07	6.751063967681307e-07
word_gesponsort	1.7703780695478863e-07	4.5007093117875375e-07
word_gespraech	1.7703780695478863e-07	6.751063967681307e-07
word_gesprächswunsches	1.7703780695478863e-07	4.5007093117875375e-07
word_gessner	3.5407561390957725e-07	2.2503546558937688e-07
word_gestalt	1.7703780695478863e-07	1.800283724715015e-06
word_gestaltet	1.7703780695478863e-07	6.751063967681307e-07
word_gestapo	1.7703780695478863e-07	1.800283724715015e-06
word_gestation	1.7703780695478863e-07	9.001418623575075e-07
word_gestattet	1.7703780695478863e-07	6.751063967681307e-07
word_gesteigert	1.7703780695478863e-07	4.5007093117875375e-07
word_gestellt	1.7703780695478863e-07	1.1251773279468844e-06
word_gesticulate	1.7703780695478863e-07	1.1251773279468844e-06
word_gestin	1.7703780695478863e-07	1.3502127935362614e-06
word_gestion	1.7703780695478863e-07	6.751063967681307e-07
word_gestionar	1.7703780695478863e-07	4.5007093117875375e-07
word_gesto	1.7703780695478863e-07	4.5007093117875375e-07
word_gestohlenen	1.7703780695478863e-07	4.5007093117875375e-07
word_gestor	1.7703780695478863e-07	4.5007093117875375e-07
word_gestorben	1.7703780695478863e-07	6.751063967681307e-07
word_gestores	1.7703780695478863e-07	9.001418623575075e-07
word_gestossen	7.081512278191545e-07	6.751063967681307e-07
word_gests	1.7703780695478863e-07	4.5007093117875375e-07
word_gesture	2.301491490412252e-06	2.025319190304392e-06
word_gestured	1.7703780695478863e-07	6.751063967681307e-07
word_gestures	1.7703780695478863e-07	6.751063967681307e-07
word_gestão	1.7703780695478863e-07	1.1251773279468844e-06
word_gesunden	1.7703780695478863e-07	4.5007093117875375e-07
word_gesy	1.7703780695478863e-07	4.5007093117875375e-07
word_geszk	1.7703780695478863e-07	6.751063967681307e-07
word_get	0.000854207418556855	0.0013139820835763717
word_getafundate	1.7703780695478863e-07	6.751063967681307e-07
word_getagreatdate	1.7703780695478863e-07	4.5007093117875375e-07
word_getaway	1.0622268417287317e-06	3.3755319838406533e-06
word_getawaynow	1.7703780695478863e-07	4.5007093117875375e-07
word_getaways	3.5407561390957725e-07	6.751063967681307e-07
word_getbestmeds	1.7703780695478863e-07	4.5007093117875375e-07
word_getchatimenow	1.7703780695478863e-07	4.5007093117875375e-07
word_getcheapdrugs	1.7703780695478863e-07	1.1251773279468844e-06
word_getcookie	1.7703780695478863e-07	6.751063967681307e-07
word_getcookieval	1.7703780695478863e-07	4.5007093117875375e-07
word_getestet	1.7703780695478863e-07	6.751063967681307e-07
word_getfieldvalue	3.5407561390957725e-07	2.2503546558937688e-07
word_getfree	1.7703780695478863e-07	4.5007093117875375e-07
word_getgoodtraffic	1.7703780695478863e-07	9.001418623575075e-07
word_getherbalsnow	1.7703780695478863e-07	6.751063967681307e-07
word_getinto	1.7703780695478863e-07	4.5007093117875375e-07
word_getirilir	1.7703780695478863e-07	1.1251773279468844e-06
word_getitbeforeitsgone	1.7703780695478863e-07	6.751063967681307e-07
word_getitbest	1.7703780695478863e-07	2.9254610526618994e-06
